model,params,learning_rate,weight_decay,best_epoch,best_val,best_train_at_best,duration_sec,status
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0,14,0.497253518551588,0.4965851560235023,22.83076510002138,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0,18,0.5009241551160812,0.4893936187028885,22.48656489996938,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0,48,0.4986559376120567,0.4950960531830787,42.459838999959175,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0,20,0.4976329244673252,0.4836901307106018,23.815497700008564,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0,40,0.498669508844614,0.5026065409183502,38.18949359998805,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0,22,0.4987274073064327,0.4829550042748451,26.06853150000097,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0,10,0.5008312910795212,0.4828419938683509,23.317930799967144,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0,26,0.5017216205596924,0.4830931112170219,28.44310549995862,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0,6,0.4990066848695278,0.4900349140167236,20.907816799997818,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0001,16,0.4983040019869804,0.5022021129727363,20.38966290000826,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0001,18,0.4987838603556156,0.4990636214613914,25.19983850000426,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0001,38,0.4989652745425701,0.5012225300073624,31.78518519998761,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0001,20,0.4980187565088272,0.489208722114563,27.554357199987862,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0001,54,0.5009569339454174,0.4808583781123161,39.73577279999154,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0001,8,0.4972478710114956,0.4784161254763603,20.80012110003736,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0001,26,0.5008366964757442,0.4952594056725502,28.72421379998559,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0001,6,0.5013762451708317,0.4995132908225059,21.122614499996416,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.001,0.0001,14,0.5016978941857815,0.4782534167170524,21.775578400003724,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.001,0.0001,6,0.4991894401609897,0.5035348773002625,21.00151289999485,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0,32,0.4980255402624607,0.4929596304893494,27.60920000000624,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0,22,0.4939577020704746,0.4853001981973648,27.205131399969105,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0,36,0.5000312551856041,0.4977481707930565,30.95324690005509,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0,16,0.4975967742502689,0.4867874711751938,25.095666600042023,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0,22,0.5020487792789936,0.4910199090838432,24.697141200012997,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0,22,0.4980932027101517,0.4889458388090134,28.95759290002752,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0,22,0.5041284263134003,0.4969836190342903,26.279185199993663,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0,24,0.4964743033051491,0.4821145266294479,31.90295899997,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0,40,0.5018650479614735,0.4858690753579139,35.150627200026065,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0,6,0.5022962689399719,0.5016506910324097,21.02451529999962,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0001,40,0.4979119785130024,0.5003365948796272,31.099295899970457,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0001,42,0.4958327785134315,0.4879584565758705,37.85115509998286,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0001,22,0.500471718609333,0.4920106545090675,24.33117990003666,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0001,12,0.4978721663355827,0.4882275074720382,23.129620599967893,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0001,16,0.5022620148956776,0.4996588572859764,21.83126300002914,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0001,20,0.4987246952950954,0.4910089820623398,27.707530100014992,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0001,50,0.498002614825964,0.4931545317173004,40.8565201999736,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0001,14,0.4998698197305202,0.4886241391301155,25.83150020003086,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'scalar'}",0.0005,0.0001,28,0.5017534904181957,0.4963123396039009,29.7618890000158,ok
h_engression,"{'input_dim': 20, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_noise_dim': 100, 'mlp_noise_representation': 'vector'}",0.0005,0.0001,22,0.4982012659311294,0.5032583400607109,30.63531610002974,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,52,0.4940181858837604,0.492134490609169,217.58566809998592,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,74,0.4900051355361938,0.5020233169198036,268.03271609998774,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,50,0.4957721270620823,0.485225248336792,196.89725189999444,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,48,0.4939586892724037,0.4927015706896782,196.6771256999928,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,38,0.4959082379937172,0.4989816233515739,161.2941783000133,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,48,0.4949398264288902,0.4817426025867462,176.88498179998714,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,80,0.4939836896955967,0.4896406844258308,424.5281972000376,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,84,0.4914541020989418,0.4914340227842331,455.5720850999933,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,28,0.4960151985287666,0.4846811652183532,222.6224388999981,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,50,0.4942530393600464,0.4871683076024055,318.4594073999906,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,34,0.4949337430298328,0.4871124565601349,248.6361816999852,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,62,0.4928312711417675,0.4905757501721382,370.83334539999487,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,72,0.4926830045878887,0.4816096857190132,378.60188480000943,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,56,0.4936396144330501,0.4835275396704673,324.5805420000106,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,42,0.4920572079718113,0.4889195933938026,268.6927441000007,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,78,0.4931980594992637,0.4881416469812393,406.645530400041,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0,32,0.4934021532535553,0.493965658545494,231.6194354000036,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0,28,0.4959187023341656,0.4871832117438316,220.5973539000261,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,66,0.4935192130506038,0.4866192921996116,207.66299099999011,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,86,0.4920596927404403,0.4876615181565285,259.98569979995955,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,66,0.4951810538768768,0.4905032932758331,204.88499880000015,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,22,0.495263360440731,0.5032558172941208,113.59031519998098,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,36,0.4933547042310238,0.4916834563016891,143.18648329999996,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,40,0.4942635670304298,0.4997170150279998,157.5427672000369,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,64,0.4942665100097656,0.4824677124619484,359.1146784999873,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,64,0.4935635700821876,0.4977596014738082,370.2659253000165,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,30,0.4962089285254478,0.5004018262028694,230.25076409999747,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,82,0.493213802576065,0.4868278339505195,442.98428200004855,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,40,0.4928164929151535,0.4868902653455734,268.8247628999525,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,54,0.4942499361932277,0.4983130097389221,333.65147889999207,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,72,0.4940419718623161,0.5006996557116509,378.6929838000215,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,12,0.4958541840314865,0.4961171463131905,157.9571345000295,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,68,0.4944721534848213,0.4848573043942451,363.7875753000262,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,24,0.4967213571071625,0.4802512049674988,200.8110914999852,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.001,0.0001,40,0.4950584135949611,0.4910248175263405,259.6679658999783,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.001,0.0001,20,0.4950720742344856,0.4860430672764778,188.10893039999064,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,106,0.4934002831578254,0.4923628643155098,292.6799907999812,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,30,0.4974965713918209,0.4974580124020576,134.00517379998928,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,52,0.4951026812195778,0.4946248188614845,175.13279840000905,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,50,0.4949262216687202,0.484449353814125,173.96265250002034,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,78,0.4964751563966274,0.4937270238995552,238.144066000008,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,78,0.4928099773824215,0.4920397624373436,247.3015814999817,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,106,0.4931601360440254,0.4971261635422707,529.9139580000192,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,96,0.4941305816173553,0.4821314215660095,505.0237596000079,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,92,0.4915257878601551,0.4868389621376991,474.1653775000013,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,70,0.4940462484955787,0.5007776007056236,400.3081360000069,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,36,0.4930167086422443,0.4959554821252823,263.2667175999959,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,64,0.4950954876840114,0.4948301538825035,378.4016991999815,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,84,0.4940386153757572,0.4950161144137383,423.2778461000416,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,76,0.4911271296441555,0.4818345263600349,403.7599610000034,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,60,0.4948528446257114,0.4948199361562729,339.1656557000242,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [32, 32], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,82,0.4942926242947578,0.4891052275896072,424.319991700002,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0,42,0.4961601831018924,0.503136919438839,269.8417358000297,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'static_softmax'}",0.0005,0.0,36,0.4958565346896648,0.4989980161190033,252.0141094000428,ok
sequential_engression,"{'input_dim': 2, 'output_dim': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100, 'pooling': 'last'}",0.0005,0.0001,42,0.4983678646385669,0.4838528051972389,155.97754389996408,ok
